"id","nome","source_folder","tags_secundarias","quantidade_secundarias","status"
"media_8924842197ee0a67ae6c","Levantamento terra com trap bar","C:\Users\bruno\Downloads\Exercicios renomeados\Levantamento terra com trap bar","Barra | Glúteos | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_470684105e7b7c12b4e8","Levantamento terra na máquina","C:\Users\bruno\Downloads\Exercicios renomeados\Levantamento terra na máquina","Máquina | Glúteos | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_77ec7be36872b3856ccd","Levantamento terra romeno com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Levantamento terra romeno com barra","Barra | Glúteos | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_3062b485270585a01162","Levantamento terra romeno com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Levantamento terra romeno com halteres","Halteres | Glúteos | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_70085bb459101e730d40","Levantamento terra sumô","C:\Users\bruno\Downloads\Exercicios renomeados\Levantamento terra sumô","Glúteos | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_e0db156009e7e48b3888","Levantamento terra unilateral com kettlebell","C:\Users\bruno\Downloads\Exercicios renomeados\Levantamento terra unilateral com kettlebell","Kettlebell | Glúteos | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_008b1c628a8553400460","Levantamento terra unilateral sem peso","C:\Users\bruno\Downloads\Exercicios renomeados\Levantamento terra unilateral sem peso","Glúteos | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_9a56a721cdabc087124a","Liberação da banda iliotibial com rolo de espuma","C:\Users\bruno\Downloads\Exercicios renomeados\Liberação da banda iliotibial com rolo de espuma","Rolo de espuma | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_b6e096f4ab211515c096","Liberação da parte superior das costas com rolo de espuma","C:\Users\bruno\Downloads\Exercicios renomeados\Liberação da parte superior das costas com rolo de espuma","Rolo de espuma | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_945d93aedbf545f4eb58","Liberação de panturrilhas com rolo de espuma","C:\Users\bruno\Downloads\Exercicios renomeados\Liberação de panturrilhas com rolo de espuma","Rolo de espuma | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_d2bca394892badf9c0ab","Liberação de peitoral e ombro com rolo de espuma","C:\Users\bruno\Downloads\Exercicios renomeados\Liberação de peitoral e ombro com rolo de espuma","Rolo de espuma | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_c9542dac8e6d113715fa","Liberação de posteriores da coxa com rolo de espuma","C:\Users\bruno\Downloads\Exercicios renomeados\Liberação de posteriores da coxa com rolo de espuma","Rolo de espuma | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_cb920ca1c00c52c44e4f","Liberação de quadríceps com rolo de espuma","C:\Users\bruno\Downloads\Exercicios renomeados\Liberação de quadríceps com rolo de espuma","Rolo de espuma | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_20dc77cc53be5986dd06","Limpador de para-brisa na barra fixa","C:\Users\bruno\Downloads\Exercicios renomeados\Limpador de para-brisa na barra fixa","Barra fixa | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_4e0a157109add43440cc","Limpador de para-brisa no chão com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Limpador de para-brisa no chão com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_53573400dcdc801dd54b","Marretada no pneu","C:\Users\bruno\Downloads\Exercicios renomeados\Marretada no pneu","Cardio | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_87c0179490ab6601fc3f","Meia flexão do tronco à frente (Yoga)","C:\Users\bruno\Downloads\Exercicios renomeados\Meia flexão do tronco à frente (Yoga)","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_433a7ce1129c672566ae","Meio limpador de para-brisa","C:\Users\bruno\Downloads\Exercicios renomeados\Meio limpador de para-brisa","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_b1564c52abf9ccde4204","Meio sapo","C:\Users\bruno\Downloads\Exercicios renomeados\Meio sapo","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_15f31334dd0f0fc9c13f","Mergulho coreano","C:\Users\bruno\Downloads\Exercicios renomeados\Mergulho coreano","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_504dcebcc77dc9dc3bb1","Mergulho de tríceps nas paralelas","C:\Users\bruno\Downloads\Exercicios renomeados\Mergulho de tríceps nas paralelas","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_0c2f5a06890bde3543b5","Mergulho entre cadeiras","C:\Users\bruno\Downloads\Exercicios renomeados\Mergulho entre cadeiras","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_fd35e161570d92844a93","Mergulho escapular no banco","C:\Users\bruno\Downloads\Exercicios renomeados\Mergulho escapular no banco","Banco | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_ebbb5eaade5e6887d55d","Mergulho na barra reta","C:\Users\bruno\Downloads\Exercicios renomeados\Mergulho na barra reta","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_7a0d6dff81958d3639db","Mergulho na cadeira","C:\Users\bruno\Downloads\Exercicios renomeados\Mergulho na cadeira","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_eeaa97e01247cbfec85d","Mergulho no banco","C:\Users\bruno\Downloads\Exercicios renomeados\Mergulho no banco","Banco | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_2194d2bfd60aeb72e6f3","Mobilidade de ombros sentado","C:\Users\bruno\Downloads\Exercicios renomeados\Mobilidade de ombros sentado","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_42807f7442d9d2bdfb1f","Moinho de vento com kettlebell","C:\Users\bruno\Downloads\Exercicios renomeados\Moinho de vento com kettlebell","Kettlebell | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_a22351bd2b5eb3c5c4c3","Moinho de vento sem peso","C:\Users\bruno\Downloads\Exercicios renomeados\Moinho de vento sem peso","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_ddaa5b16ce356354951f","Muscle snatch","C:\Users\bruno\Downloads\Exercicios renomeados\Muscle snatch","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_32e0b42a8b5af9fb1c21","Muscle-up","C:\Users\bruno\Downloads\Exercicios renomeados\Muscle-up","Barra fixa | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_65a7ae2e6de4d1e2c57b","Natação","C:\Users\bruno\Downloads\Exercicios renomeados\Natação","Sem aparelhos | Ao ar livre | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_aba9f42cc0ebc05efdca","Pallof press meio ajoelhado","C:\Users\bruno\Downloads\Exercicios renomeados\Pallof press meio ajoelhado","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_a4ac546d521d5e8d3957","Panturrilha no leg press","C:\Users\bruno\Downloads\Exercicios renomeados\Panturrilha no leg press","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_0966f9e83c97f57726ea","Panturrilha sentada na máquina","C:\Users\bruno\Downloads\Exercicios renomeados\Panturrilha sentada na máquina","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_035853df63fba3d7de99","Panturrilha sentada no leg press","C:\Users\bruno\Downloads\Exercicios renomeados\Panturrilha sentada no leg press","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_4dc57dd5b8ce9f6b8b39","Panturrilha unilateral na máquina hack","C:\Users\bruno\Downloads\Exercicios renomeados\Panturrilha unilateral na máquina hack","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_eebfaf003a83d846802f","Panturrilha unilateral no leg press","C:\Users\bruno\Downloads\Exercicios renomeados\Panturrilha unilateral no leg press","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_878d079fe5711f27657b","Paralelas assistidas para peitoral","C:\Users\bruno\Downloads\Exercicios renomeados\Paralelas assistidas para peitoral","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_c349175adda1ef536420","Paralelas assistidas para peitoral - variação 2","C:\Users\bruno\Downloads\Exercicios renomeados\Paralelas assistidas para peitoral - variação 2","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_7238f0a60416f7f61f33","Passo lateral rápido","C:\Users\bruno\Downloads\Exercicios renomeados\Passo lateral rápido","Sem aparelhos | Casa | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_9963eef29e67381de892","Patinador","C:\Users\bruno\Downloads\Exercicios renomeados\Patinador","Sem aparelhos | Casa | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_2097de173d20fb0ffb2c","Pilates Teaser","C:\Users\bruno\Downloads\Exercicios renomeados\Pilates Teaser","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_4b318d3a6f0b04522fd3","Polichinelo","C:\Users\bruno\Downloads\Exercicios renomeados\Polichinelo","Sem aparelhos | Casa | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_f7a6f52882b9578e1634","Polichinelo com braços na lateral","C:\Users\bruno\Downloads\Exercicios renomeados\Polichinelo com braços na lateral","Sem aparelhos | Casa | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_cfedd47997d476d4d455","Polichinelo em passada","C:\Users\bruno\Downloads\Exercicios renomeados\Polichinelo em passada","Sem aparelhos | Casa | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_70c43f61dcc6ae3c951c","Polichinelo pliométrico","C:\Users\bruno\Downloads\Exercicios renomeados\Polichinelo pliométrico","Sem aparelhos | Casa | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_2900d8c620c68a77eb0e","Ponte de glúteos","C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_a225e458cfd729ccf5ca","Ponte de glúteos com abdução","C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos com abdução","Quadril | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_e828cbb41a1d4e33c62b","Ponte de glúteos com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos com barra","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_aabd717e449b717af465","Ponte de glúteos com elástico","C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos com elástico","Elástico | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_5e55b1af84cc00217181","Ponte de glúteos com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_d95ebc9da4443039c04a","Ponte de glúteos com pés no banco","C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos com pés no banco","Banco | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_af8688c752650e40d3e9","Ponte lateral","C:\Users\bruno\Downloads\Exercicios renomeados\Ponte lateral","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_58cb29ff6057b6c6f533","Ponte lateral com abdução de quadril","C:\Users\bruno\Downloads\Exercicios renomeados\Ponte lateral com abdução de quadril","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_257b3c5fe3af8d63dd68","Ponte unilateral","C:\Users\bruno\Downloads\Exercicios renomeados\Ponte unilateral","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_324bf44d30054cc40b21","Ponte unilateral (Yoga)","C:\Users\bruno\Downloads\Exercicios renomeados\Ponte unilateral (Yoga)","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_114ed0df771f7ff05af6","Ponte unilateral com elástico","C:\Users\bruno\Downloads\Exercicios renomeados\Ponte unilateral com elástico","Elástico | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_c81bcc45bbfa93dc2275","Ponte unilateral com perna estendida","C:\Users\bruno\Downloads\Exercicios renomeados\Ponte unilateral com perna estendida","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_fa079314f5ece96b558f","Ponte unilateral com pé no banco","C:\Users\bruno\Downloads\Exercicios renomeados\Ponte unilateral com pé no banco","Banco | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_e8a1bf1051c7b461e62d","Postura da borboleta","C:\Users\bruno\Downloads\Exercicios renomeados\Postura da borboleta","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_9271ca029a3634200448","Postura da criança","C:\Users\bruno\Downloads\Exercicios renomeados\Postura da criança","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_ea5fa646f4a2f6cb8fcd","Postura da criança para cobra","C:\Users\bruno\Downloads\Exercicios renomeados\Postura da criança para cobra","Costas | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_a6b1e1320ccf5029dae8","Postura da ponte","C:\Users\bruno\Downloads\Exercicios renomeados\Postura da ponte","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_6d5bc8a914b3a4c4d69e","Postura da roda","C:\Users\bruno\Downloads\Exercicios renomeados\Postura da roda","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_a36acde6204607427997","Postura da vaca","C:\Users\bruno\Downloads\Exercicios renomeados\Postura da vaca","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_573bf14671ded862a1b8","Postura da águia","C:\Users\bruno\Downloads\Exercicios renomeados\Postura da águia","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_b9f484e4391eae53e412","Postura de mesa em equilíbrio","C:\Users\bruno\Downloads\Exercicios renomeados\Postura de mesa em equilíbrio","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_a55f1e61e4caf2f35b7e","Postura do arco","C:\Users\bruno\Downloads\Exercicios renomeados\Postura do arco","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_e545514e7287269769c9","Postura do peixe","C:\Users\bruno\Downloads\Exercicios renomeados\Postura do peixe","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_e42cec803a1e7a7860a8","Postura do sapo para arco","C:\Users\bruno\Downloads\Exercicios renomeados\Postura do sapo para arco","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_7e1ee0be220f22cd029d","Postura do sapo para arco - variação 2","C:\Users\bruno\Downloads\Exercicios renomeados\Postura do sapo para arco - variação 2","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_b31c2c320de1fb5ce408","Postura do tigre","C:\Users\bruno\Downloads\Exercicios renomeados\Postura do tigre","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_41d328156424cd3b3dcb","Postura do ângulo reto","C:\Users\bruno\Downloads\Exercicios renomeados\Postura do ângulo reto","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_a45e1514cccff9c7bf01","Power clean com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Power clean com barra","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_8f1f25e176196d5425fd","Power clean com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Power clean com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_487277f748503266e041","Power snatch","C:\Users\bruno\Downloads\Exercicios renomeados\Power snatch","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_f28bb7b206e0409f5639","Prancha","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_2c146f3e6b41151a3129","Prancha aranha","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha aranha","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_00c0282487002d56ae88","Prancha baixa (Chaturanga)","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha baixa (Chaturanga)","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_92654151884d756bb20e","Prancha com abertura de pernas","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha com abertura de pernas","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_acadb6a95f2c81d484c2","Prancha com elevação alternada de braço e perna","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha com elevação alternada de braço e perna","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_0287190e69b694f14213","Prancha com elevação de braço","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha com elevação de braço","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_20895145f8512fc0b40c","Prancha com elevação de braço e perna","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha com elevação de braço e perna","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_6ec5aeb447442caedf44","Prancha com peso","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha com peso","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_fb8bfb4e9f615d494479","Prancha frontal para lateral","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha frontal para lateral","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_46c81ef07cd292879b35","Prancha reversa","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha reversa","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_e4d3f19a789c2804c5ef","Prancha reversa - variação 2","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha reversa - variação 2","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_9a977024f956899e726f","Pressão frontal com anilha","C:\Users\bruno\Downloads\Exercicios renomeados\Pressão frontal com anilha","Anilhas | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_aa0581f2c69b74c0f40b","Protração e retração escapular","C:\Users\bruno\Downloads\Exercicios renomeados\Protração e retração escapular","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_db5a0506df1d9553345c","Pular corda","C:\Users\bruno\Downloads\Exercicios renomeados\Pular corda","Corda | Academia | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_d84fc9957e97c7fb92f1","Pull-through no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Pull-through no cabo","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_e1b944bf95e1aa433687","Pullover com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Pullover com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_18de60353d12ebccf2aa","Pullover com halteres na bola suíça","C:\Users\bruno\Downloads\Exercicios renomeados\Pullover com halteres na bola suíça","Halteres | Bola | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_c8010f42ea7b1fb0eeb1","Push press com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Push press com barra","Barra | Tríceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_b7decbdcdd225be45693","Puxada alta meio ajoelhado","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada alta meio ajoelhado","Bíceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_2d1b7a21cb060b0d8aad","Puxada alta na polia","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada alta na polia","Polia/Cabo | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_f95c32d5a852d90825ef","Puxada frontal cruzada no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada frontal cruzada no cabo","Polia/Cabo | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_4ae7fcedd3acbf99d39f","Puxada unilateral na polia alta","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada unilateral na polia alta","Polia/Cabo | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_eae0275dc0ae95872b03","Puxada unilateral no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada unilateral no cabo","Polia/Cabo | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_c5c69087caddbfc9afe2","Pêndulo de ombro","C:\Users\bruno\Downloads\Exercicios renomeados\Pêndulo de ombro","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_cedd4e76ed9055d56e96","Remada ajoelhada na polia alta","C:\Users\bruno\Downloads\Exercicios renomeados\Remada ajoelhada na polia alta","Polia/Cabo | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_8af2b3b1e5df4396bad9","Remada alta ajoelhada na polia com corda","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta ajoelhada na polia com corda","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_57d39e90b85820a1b19f","Remada alta com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta com barra","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_3d8c9f09c82d663dd52a","Remada alta com barra EZ","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta com barra EZ","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_ae194179e9185f759270","Remada alta com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_a9e664fa8a9e7c55247d","Remada alta com halteres - variação 2","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta com halteres - variação 2","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_db83cb7a37ada2e02174","Remada alta no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta no cabo","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_91511fe109dc1b7aea91","Remada curvada com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Remada curvada com barra","Barra | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_4ba9926bbde9eca6b283","Remada curvada com elástico","C:\Users\bruno\Downloads\Exercicios renomeados\Remada curvada com elástico","Elástico | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_de98dd9b70cd2ad18bf8","Remada curvada com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Remada curvada com halteres","Halteres | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_90a5fc3282ba1e4eb182","Remada inclinada 45° com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Remada inclinada 45° com halteres","Halteres | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_88705ad1ef0e1ab140ba","Remada invertida","C:\Users\bruno\Downloads\Exercicios renomeados\Remada invertida","Bíceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_b150a8c0887a0169e239","Remada invertida na mesa","C:\Users\bruno\Downloads\Exercicios renomeados\Remada invertida na mesa","Bíceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_ff1549446f145f43ed94","Remada landmine unilateral","C:\Users\bruno\Downloads\Exercicios renomeados\Remada landmine unilateral","Barra | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_11ec0c5a19f04fad3adb","Remada na postura do barco (Yoga)","C:\Users\bruno\Downloads\Exercicios renomeados\Remada na postura do barco (Yoga)","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_ae818b5bf5bef7bbec48","Remada para deltoide posterior com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Remada para deltoide posterior com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_bee29674c2de50f09eb8","Remada para deltoide posterior sentado com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Remada para deltoide posterior sentado com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_82439bffc0663be5dc4b","Remada sentada no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Remada sentada no cabo","Polia/Cabo | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_272cc43f6cedb3c96a06","Remada sentada no cabo - variação 2","C:\Users\bruno\Downloads\Exercicios renomeados\Remada sentada no cabo - variação 2","Polia/Cabo | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_a2d34b882390b26b0d59","Remada T","C:\Users\bruno\Downloads\Exercicios renomeados\Remada T","Barra | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_107c9a3e32712c782ed3","Remada unilateral ajoelhada na polia alta","C:\Users\bruno\Downloads\Exercicios renomeados\Remada unilateral ajoelhada na polia alta","Polia/Cabo | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_539a76dbe8a199c15242","Remada unilateral com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Remada unilateral com barra","Barra | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_70e8341c906aa067cf67","Remada unilateral com halter","C:\Users\bruno\Downloads\Exercicios renomeados\Remada unilateral com halter","Halteres | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_d438b53b179ce04571a1","Remada unilateral no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Remada unilateral no cabo","Polia/Cabo | Bíceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_71a8f5c1901cb77c3de0","Remo ergométrico","C:\Users\bruno\Downloads\Exercicios renomeados\Remo ergométrico","Máquina | Remo | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_56adf8c69f69b2f105ea","Retração cervical (chin tuck)","C:\Users\bruno\Downloads\Exercicios renomeados\Retração cervical (chin tuck)","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_51411ff48659902d77cb","Retração escapular sentado","C:\Users\bruno\Downloads\Exercicios renomeados\Retração escapular sentado","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_fc904d9b551b3669ffeb","Rolando como uma bola (Pilates)","C:\Users\bruno\Downloads\Exercicios renomeados\Rolando como uma bola (Pilates)","Bola | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_d300e51d0cbd52f57552","Rollout com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Rollout com barra","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_a4b7650f5f4c160cf146","Rollout na bola suíça","C:\Users\bruno\Downloads\Exercicios renomeados\Rollout na bola suíça","Bola | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_2a614ed29e66ebd08d10","Rolo de punho","C:\Users\bruno\Downloads\Exercicios renomeados\Rolo de punho","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_392221853c7a10e0beb0","Rosca bíceps unilateral com halter","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca bíceps unilateral com halter","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_5856756ca99d7fda6203","Rosca bíceps unilateral no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca bíceps unilateral no cabo","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_427845c31b3370101bf7","Rosca concentração","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca concentração","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
