"id","source_folder","campo","valor_antes","valor_source","valor_depois","status"
"media_004d0341c40b57d75378","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo deitado no cabo","tags_compatibilidade","Peito","Peito | Polia/Cabo | Ombros | Academia","Peito | Polia/Cabo | Ombros | Academia","CORRIGIDO"
"media_53d541e6d9d4a311dca8","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inclinado alternado com elástico","tags_secundarias","Casa | Academia","Elástico | Banco | Ombros","Ombros | Elástico | Banco | Casa | Academia","CORRIGIDO"
"media_53d541e6d9d4a311dca8","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inclinado alternado com elástico","tags_compatibilidade","Peito","Peito | Elástico | Banco | Ombros","Peito | Elástico | Banco | Ombros","CORRIGIDO"
"media_2c6aecde2c95ce11e1f1","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inclinado com halteres","tags_secundarias","Halteres | Academia | Casa","Halteres | Banco | Ombros","Ombros | Halteres | Banco | Academia | Casa","CORRIGIDO"
"media_2c6aecde2c95ce11e1f1","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inclinado com halteres","tags_compatibilidade","Peito","Peito | Halteres | Banco | Ombros","Peito | Halteres | Banco | Ombros","CORRIGIDO"
"media_255c8274bb07b4c98a54","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inclinado no cabo","tags_secundarias","Academia","Polia/Cabo | Banco | Ombros","Ombros | Polia/Cabo | Banco | Academia","CORRIGIDO"
"media_255c8274bb07b4c98a54","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inclinado no cabo","tags_compatibilidade","Peito","Peito | Polia/Cabo | Banco | Ombros","Peito | Polia/Cabo | Banco | Ombros","CORRIGIDO"
"media_c97dcc5db2496e206217","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inverso com elástico","tags_secundarias","Casa | Academia","Elástico | Academia","Elástico | Academia","CORRIGIDO"
"media_c97dcc5db2496e206217","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inverso com elástico","tags_compatibilidade","Ombros","Ombros | Elástico | Academia","Ombros | Elástico | Academia","CORRIGIDO"
"media_f67ee999bfd92c19abed","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inverso com halteres","tags_secundarias","Halteres | Academia | Casa","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_f67ee999bfd92c19abed","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inverso com halteres","tags_compatibilidade","Ombros","Ombros | Halteres | Academia","Ombros | Halteres | Academia","CORRIGIDO"
"media_1445d3b8069de7fdea0d","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inverso curvado no cabo","tags_secundarias","Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_1445d3b8069de7fdea0d","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inverso curvado no cabo","tags_compatibilidade","Ombros","Ombros | Polia/Cabo | Academia","Ombros | Polia/Cabo | Academia","CORRIGIDO"
"media_af9c1c99fc50e5aaf97e","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inverso deitado no cabo","tags_secundarias","Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_af9c1c99fc50e5aaf97e","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inverso deitado no cabo","tags_compatibilidade","Ombros","Ombros | Polia/Cabo | Academia","Ombros | Polia/Cabo | Academia","CORRIGIDO"
"media_3662cab0479c91c94a18","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inverso na máquina","tags_secundarias","Academia","Máquina | Academia","Máquina | Academia","CORRIGIDO"
"media_3662cab0479c91c94a18","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inverso na máquina","tags_compatibilidade","Ombros","Ombros | Máquina | Academia","Ombros | Máquina | Academia","CORRIGIDO"
"media_00291dd66ebf0d854707","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inverso no cabo","tags_secundarias","Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_00291dd66ebf0d854707","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo inverso no cabo","tags_compatibilidade","Ombros","Ombros | Polia/Cabo | Academia","Ombros | Polia/Cabo | Academia","CORRIGIDO"
"media_4869c65d56b41321ed21","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo na máquina","tags_secundarias","Academia","Máquina | Ombros | Academia","Ombros | Máquina | Academia","CORRIGIDO"
"media_4869c65d56b41321ed21","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo na máquina","tags_compatibilidade","Peito","Peito | Máquina | Ombros | Academia","Peito | Máquina | Ombros | Academia","CORRIGIDO"
"media_1d89a5ababf594223173","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo no peck deck","tags_secundarias","Academia","Máquina | Ombros | Academia","Ombros | Máquina | Academia","CORRIGIDO"
"media_1d89a5ababf594223173","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo no peck deck","tags_compatibilidade","Peito","Peito | Máquina | Ombros | Academia","Peito | Máquina | Ombros | Academia","CORRIGIDO"
"media_01bec319901abd9600f1","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo unilateral declinado no cabo","tags_secundarias","Academia","Polia/Cabo | Banco | Ombros","Ombros | Polia/Cabo | Banco | Academia","CORRIGIDO"
"media_01bec319901abd9600f1","C:\Users\bruno\Downloads\Exercicios renomeados\Crucifixo unilateral declinado no cabo","tags_compatibilidade","Peito","Peito | Polia/Cabo | Banco | Ombros","Peito | Polia/Cabo | Banco | Ombros","CORRIGIDO"
"media_41da759efb2c7a9bcaf4","C:\Users\bruno\Downloads\Exercicios renomeados\Crunch com elevação da perna","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_41da759efb2c7a9bcaf4","C:\Users\bruno\Downloads\Exercicios renomeados\Crunch com elevação da perna","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_689629e11f014249d919","C:\Users\bruno\Downloads\Exercicios renomeados\Crunch com joelhos elevados","tags_secundarias","","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_689629e11f014249d919","C:\Users\bruno\Downloads\Exercicios renomeados\Crunch com joelhos elevados","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_ccd352815ced24e4f303","C:\Users\bruno\Downloads\Exercicios renomeados\Cruz de ferro com halteres","tags_secundarias","Halteres | Academia | Casa","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_ccd352815ced24e4f303","C:\Users\bruno\Downloads\Exercicios renomeados\Cruz de ferro com halteres","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Halteres | Academia","Corpo inteiro | Halteres | Academia","CORRIGIDO"
"media_f114a46b8a4e119f875b","C:\Users\bruno\Downloads\Exercicios renomeados\Círculo com um braço","tags_secundarias","Academia | Casa","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_f114a46b8a4e119f875b","C:\Users\bruno\Downloads\Exercicios renomeados\Círculo com um braço","tags_compatibilidade","Mobilidade","Mobilidade | Sem aparelhos | Casa","Mobilidade | Sem aparelhos | Casa","CORRIGIDO"
"media_f151c8d0af26673a8358","C:\Users\bruno\Downloads\Exercicios renomeados\Círculos com os braços","tags_secundarias","Casa | Academia | Ao ar livre","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_f151c8d0af26673a8358","C:\Users\bruno\Downloads\Exercicios renomeados\Círculos com os braços","tags_compatibilidade","Mobilidade","Mobilidade | Sem aparelhos | Casa","Mobilidade | Sem aparelhos | Casa","CORRIGIDO"
"media_3c20bf7d10405945bec4","C:\Users\bruno\Downloads\Exercicios renomeados\Dead bug","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_3c20bf7d10405945bec4","C:\Users\bruno\Downloads\Exercicios renomeados\Dead bug","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_2aa3a12a2f26138e1fd1","C:\Users\bruno\Downloads\Exercicios renomeados\Dead bug com braços elevados","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_2aa3a12a2f26138e1fd1","C:\Users\bruno\Downloads\Exercicios renomeados\Dead bug com braços elevados","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_ca799fce1a672240b906","C:\Users\bruno\Downloads\Exercicios renomeados\Dedos dos pés na barra","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Barra fixa | Academia","Abdômen/Core | Barra fixa | Academia","CORRIGIDO"
"media_51b178e5a9acf9aa2c1f","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento alternado com barra EZ","tags_secundarias","Anilhas | Academia | Casa","Barra | Tríceps | Academia","Tríceps | Barra | Academia","CORRIGIDO"
"media_51b178e5a9acf9aa2c1f","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento alternado com barra EZ","tags_compatibilidade","Ombros","Ombros | Barra | Tríceps | Academia","Ombros | Barra | Tríceps | Academia","CORRIGIDO"
"media_f86a0c1ca1e275ae71f5","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento alternado com halteres em pé","tags_secundarias","Halteres | Academia | Casa","Halteres | Tríceps | Academia","Tríceps | Halteres | Academia","CORRIGIDO"
"media_f86a0c1ca1e275ae71f5","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento alternado com halteres em pé","tags_compatibilidade","Ombros","Ombros | Halteres | Tríceps | Academia","Ombros | Halteres | Tríceps | Academia","CORRIGIDO"
"media_b5a9f739d2b6ef4a3158","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento atrás da nuca na máquina Smith","tags_secundarias","Banco | Academia","Máquina | Tríceps | Academia","Tríceps | Máquina | Academia","CORRIGIDO"
"media_b5a9f739d2b6ef4a3158","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento atrás da nuca na máquina Smith","tags_compatibilidade","Ombros","Ombros | Máquina | Tríceps | Academia","Ombros | Máquina | Tríceps | Academia","CORRIGIDO"
"media_30a01fe445607e39f555","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento com barra sentado","tags_secundarias","Academia","Barra | Tríceps | Academia","Tríceps | Barra | Academia","CORRIGIDO"
"media_30a01fe445607e39f555","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento com barra sentado","tags_compatibilidade","Ombros","Ombros | Barra | Tríceps | Academia","Ombros | Barra | Tríceps | Academia","CORRIGIDO"
"media_35ef171dc96ee35d9b54","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento com halteres em pé e pegada neutra","tags_secundarias","Halteres | Academia | Casa","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_35ef171dc96ee35d9b54","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento com halteres em pé e pegada neutra","tags_compatibilidade","Antebraços","Antebraços | Halteres | Academia","Antebraços | Halteres | Academia","CORRIGIDO"
"media_6aa923654afbc439e9c8","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento cubano com halteres","tags_secundarias","Halteres","Halteres | Tríceps | Academia","Tríceps | Halteres | Academia","CORRIGIDO"
"media_6aa923654afbc439e9c8","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento cubano com halteres","tags_compatibilidade","Ombros","Ombros | Halteres | Tríceps | Academia","Ombros | Halteres | Tríceps | Academia","CORRIGIDO"
"media_6920eb862729677485cc","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento cubano sentado com halteres","tags_secundarias","","Halteres | Tríceps | Academia","Tríceps | Halteres | Academia","CORRIGIDO"
"media_6920eb862729677485cc","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento cubano sentado com halteres","tags_compatibilidade","Ombros","Ombros | Halteres | Tríceps | Academia","Ombros | Halteres | Tríceps | Academia","CORRIGIDO"
"media_1b375112a6411791ed79","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento de ombros com halteres","tags_secundarias","Halteres | Academia | Casa","Halteres | Tríceps | Academia","Tríceps | Halteres | Academia","CORRIGIDO"
"media_1b375112a6411791ed79","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento de ombros com halteres","tags_compatibilidade","Ombros","Ombros | Halteres | Tríceps | Academia","Ombros | Halteres | Tríceps | Academia","CORRIGIDO"
"media_ee803fd0d91256fbefab","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento de ombros com kettlebell","tags_secundarias","Academia","Kettlebell | Tríceps | Academia","Tríceps | Kettlebell | Academia","CORRIGIDO"
"media_ee803fd0d91256fbefab","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento de ombros com kettlebell","tags_compatibilidade","Ombros","Ombros | Kettlebell | Tríceps | Academia","Ombros | Kettlebell | Tríceps | Academia","CORRIGIDO"
"media_7ac5e41df5763c80b9a8","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento de ombros deitado com halteres","tags_secundarias","Halteres | Academia","Halteres | Tríceps | Academia","Tríceps | Halteres | Academia","CORRIGIDO"
"media_7ac5e41df5763c80b9a8","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento de ombros deitado com halteres","tags_compatibilidade","Ombros","Ombros | Halteres | Tríceps | Academia","Ombros | Halteres | Tríceps | Academia","CORRIGIDO"
"media_a95f3ff19f05a71e5615","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento de ombros na máquina","tags_secundarias","Academia","Máquina | Tríceps | Academia","Tríceps | Máquina | Academia","CORRIGIDO"
"media_a95f3ff19f05a71e5615","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento de ombros na máquina","tags_compatibilidade","Ombros","Ombros | Máquina | Tríceps | Academia","Ombros | Máquina | Tríceps | Academia","CORRIGIDO"
"media_0ac5c9d784c783160f44","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento de ombros no cabo","tags_secundarias","Academia","Polia/Cabo | Tríceps | Academia","Tríceps | Polia/Cabo | Academia","CORRIGIDO"
"media_0ac5c9d784c783160f44","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento de ombros no cabo","tags_compatibilidade","Ombros","Ombros | Polia/Cabo | Tríceps | Academia","Ombros | Polia/Cabo | Tríceps | Academia","CORRIGIDO"
"media_0fa6a4086f89b6f9293a","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento de ombros sentado com elástico","tags_secundarias","Casa | Academia","Elástico | Tríceps | Academia","Tríceps | Elástico | Academia","CORRIGIDO"
"media_0fa6a4086f89b6f9293a","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento de ombros sentado com elástico","tags_compatibilidade","Ombros","Ombros | Elástico | Tríceps | Academia","Ombros | Elástico | Tríceps | Academia","CORRIGIDO"
"media_ddd2efe7106b48b467c7","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento em pé na máquina Smith","tags_secundarias","Academia","Máquina | Tríceps | Academia","Tríceps | Máquina | Academia","CORRIGIDO"
"media_ddd2efe7106b48b467c7","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento em pé na máquina Smith","tags_compatibilidade","Ombros","Ombros | Máquina | Tríceps | Academia","Ombros | Máquina | Tríceps | Academia","CORRIGIDO"
"media_0ed092ea7050d420c5a4","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento militar com barra","tags_secundarias","Academia | Casa","Barra | Tríceps | Academia","Tríceps | Barra | Academia","CORRIGIDO"
"media_0ed092ea7050d420c5a4","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento militar com barra","tags_compatibilidade","Ombros","Ombros | Barra | Tríceps | Academia","Ombros | Barra | Tríceps | Academia","CORRIGIDO"
"media_c4290788a9ffb48813ba","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento militar com barra e pegada aberta","tags_secundarias","Barra | Anilhas | Academia | Casa","Barra | Academia","Barra | Academia","CORRIGIDO"
"media_c4290788a9ffb48813ba","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento militar com barra e pegada aberta","tags_compatibilidade","Antebraços","Antebraços | Barra | Academia","Antebraços | Barra | Academia","CORRIGIDO"
"media_fdd43b649392ecc5a0df","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento militar com barra e pegada fechada","tags_secundarias","Barra | Anilhas | Academia","Barra | Academia","Barra | Academia","CORRIGIDO"
"media_fdd43b649392ecc5a0df","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento militar com barra e pegada fechada","tags_compatibilidade","Antebraços","Antebraços | Barra | Academia","Antebraços | Barra | Academia","CORRIGIDO"
"media_9159aaf9f8ea4c751688","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento militar com peso corporal","tags_secundarias","Casa | Academia","Tríceps | Sem aparelhos | Casa","Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_9159aaf9f8ea4c751688","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento militar com peso corporal","tags_compatibilidade","Ombros","Ombros | Tríceps | Sem aparelhos | Casa","Ombros | Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_875c99e8b3e6d98b52d2","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento militar unilateral com kettlebell","tags_secundarias","Kettlebell | Academia | Casa","Kettlebell | Tríceps | Academia","Tríceps | Kettlebell | Academia","CORRIGIDO"
"media_875c99e8b3e6d98b52d2","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento militar unilateral com kettlebell","tags_compatibilidade","Ombros","Ombros | Kettlebell | Tríceps | Academia","Ombros | Kettlebell | Tríceps | Academia","CORRIGIDO"
"media_f3521a52d7e97e142563","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento reverso na máquina","tags_secundarias","Academia","Máquina | Tríceps | Academia","Tríceps | Máquina | Academia","CORRIGIDO"
"media_f3521a52d7e97e142563","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento reverso na máquina","tags_compatibilidade","Ombros","Ombros | Máquina | Tríceps | Academia","Ombros | Máquina | Tríceps | Academia","CORRIGIDO"
"media_dd3a9b1f538e608ab930","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento sentado na máquina Smith","tags_secundarias","Academia","Máquina | Tríceps | Academia","Tríceps | Máquina | Academia","CORRIGIDO"
"media_dd3a9b1f538e608ab930","C:\Users\bruno\Downloads\Exercicios renomeados\Desenvolvimento sentado na máquina Smith","tags_compatibilidade","Ombros","Ombros | Máquina | Tríceps | Academia","Ombros | Máquina | Tríceps | Academia","CORRIGIDO"
